公司代號,公司名稱,公司簡稱,產業類別,住址,董事長,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,簽證會計師事務所,英文簡稱,電子郵件信箱,公司網址
4439,冠星集團控股有限公司,冠星-KY,紡織纖維,臺北市中山區南京東路2段178號7樓(台灣分公司),興茂集團控股有限公司(代表人:林錦茂),102/05/21,108/12/05,新台幣                 10.0000元,"382,938,000","38,293,800",合併,每年,股東會,中國信託商業銀行股務代理部,資誠聯合會計師事務所,TST Group,IR@tstco.com,http://www.tstco.com.hk
4440,宜新實業股份有限公司,宜新實業,紡織纖維,台北巿內湖區瑞光路266號11樓,詹正田,102/06/21,110/10/25,新台幣                 10.0000元,"675,980,000","67,598,000",個別,每年,董事會,褔邦證券股份有限公司,安侯建業聯合會計師事務所,Yi Shin,ysspkman@yishin-textile.com.tw,http://www.yishin-textile.com.tw
4526,東台精機股份有限公司,東台,電機機械,高雄市路竹區路科三路三號,嚴瑞雄,1958/1/9,1992/9/15,新台幣                 10.0000元,"2,548,264,610","254,826,461",合併,每年,股東會,台新證券股務代理部,勤業眾信聯合會計師事務所,TONGTAI,tongtai-group@tongtai.com.tw,http://www.tongtai.com.tw/
4532,瑞智精密股份有限公司,瑞智,電機機械,桃園市觀音區成功路二段943號,陳盛沺,1978/12/19,1992/8/4,新台幣                 10.0000元,"5,049,151,050","504,915,105",合併,每年,董事會,元大證券股份有限公司股務代理部,勤業眾信聯合會計師事務所,RECHI,financial@rechi.com,www.rechi.com
4536,拓凱實業股份有限公司,拓凱,運動休閒,(408)台中市南屯區工業區20路18號,沈文振,1969/7/11,102/10/09,新台幣                 10.0000元,"908,200,000","90,820,000",合併,每半會計年度,股東會,永豐金證券股份有限公司,勤業眾信聯合會計師事務所,TOPKEY,zoe@topkey.com.tw,http://www.topkey.com.tw
4540,全球傳動科技股份有限公司,全球傳動,電機機械,新北市樹林區三多路123號,李清崑,1999/7/9,107/08/15,新台幣                 10.0000元,"951,588,280","95,158,828",合併,每年,股東會,第一金證券股份有限公司,資誠聯合會計師事務所,TBI MOTION,tbimotion_IR@tbimotion.com.tw,www.tbimotion.com.tw
4545,銘鈺精密工業股份有限公司,銘鈺,電子零組件業,桃園市觀音區國瑞路2號,謝錦興,1990/1/18,105/01/06,新台幣                 10.0000元,"770,000,000","77,000,000",合併,每年,股東會,台新證券股務代理部,安侯建業聯合會計師事務所,MAP,Investor@mapi.com.tw,https://www.mapi.com.tw
4551,智伸科技股份有限公司,智伸科,汽車工業,新北市汐止區新台五路一段102號16樓,六方精機股份有限公司,1976/2/18,104/08/10,新台幣                 10.0000元,"1,152,224,980","115,222,498",合併,每年,董事會,永豐金證券股務代理部,勤業眾信聯合會計師事務所,GLOBAL PMX,maggie_lin@global.com.tw,http://www.global.com.tw
4552,力達控股有限公司,力達-KY,電機機械,台北市大安區忠孝東路四段270號17樓R1803,吳建能,101/05/11,105/07/20,新台幣                 10.0000元,"1,160,000,000","116,000,000",合併,每年,股東會,凱基證券股份有限公司股務代理部,資誠聯合會計師事務所,Lida,fin15@lida-compressors.com,www.lidaholdings.com
4555,台灣氣立股份有限公司,氣立,電機機械,新北市泰山區貴鳳街21 號,游平政,1975/11/19,104/10/27,新台幣                 10.0000元,"693,149,850","69,314,985",合併,每年,董事會,富邦綜合證券股份有限公司,勤業眾信聯合會計師事務所,CHELIC,chelic_stock@chelic.com,https://www.chelic.com/
4557,永新控股股份有限公司,永新-KY,汽車工業,嘉義市吳鳳北路381號5樓,紀經得,100/02/14,104/10/12,新台幣                 10.0000元,"419,718,400","41,971,840",合併,每年,股東會,兆豐證券股份有限公司股務代理部,資誠聯合會計師事務所,Yusin,ir@yusin.com,www.yusin.com
4560,強信機械科技股份有限公司,強信-KY,電機機械,桃園市龜山區建國東路89號,綦秉信,103/10/31,106/05/26,新台幣                 10.0000元,"680,972,400","68,097,240",合併,每年,股東會,富邦綜合證券股務代理部,勤業眾信聯合會計師事務所,STRONG H,IR@strongh.cn,www.strongh.tw
4562,穎漢科技股份有限公司,穎漢,電機機械,台南市安南區科技一路50號,胡炳昆,1997/1/24,106/08/21,新台幣                 10.0000元,"875,460,000","87,546,000",合併,每年,股東會,台新證券股務代理部,勤業眾信聯合會計師事務所,YHT,ylm.de@ylm.com.tw,http://www.ylm.com.tw
4564,元翎精密工業股份有限公司,元翎,電機機械,雲林縣虎尾鎮科虎三路18號,王德鑫,1977/7/11,108/03/07,新台幣                 10.0000元,"2,027,883,030","202,788,303",合併,每年,董事會,福邦證券股份有限公司,勤業眾信聯合會計師事務所,MOSA,finance@mosatw.com,http://www.twmosa.com/
4566,時碩工業股份有限公司,時碩工業,電機機械,新北市汐止區新台五路一段94號15樓,劉祖英,1997/11/7,107/02/05,新台幣                 10.0000元,"910,414,000","91,041,400",合併,每年,董事會,凱基證券股份有限公司,安永聯合會計師事務所,GLOBAL TEK,IR@globaltek.com.tw,http://www.globaltek.com.tw
4569,六方科技股份有限公司,六方科-KY,汽車工業,臺北市信義區基隆路2段189號4樓之2,盧經緯,109/01/20,112/07/31,新台幣                 10.0000元,"310,000,000","31,000,000",合併,每年,董事會,宏遠證券股份有限公司,安侯建業聯合會計師事務所,Sixxon,investor@thaixon.co.th,www.sixxontech.com
4571,鈞興機電國際股份有限公司,鈞興-KY,電機機械,台北市大安區信義路三段106號4樓之3,國興環球有限公司(代表人：高國興),103/04/30,108/09/17,新台幣                 10.0000元,"531,090,050","53,109,005",合併,每年,股東會,永豐金證券股份有限公司,勤業眾信聯合會計師事務所,KHGEARS,ir@khgears.com,http://www.khgears.com/ft/index.php
4572,駐龍精密機械股份有限公司,駐龍,電機機械,高雄市仁武區八德二路166號,王昆生,1979/8/8,108/09/10,新台幣                 10.0000元,"390,000,000","39,000,000",合併,每年,股東會,台新證券股務代理部,資誠聯合會計師事務所,DPI,ir@drewloong.com.tw,http://www.drewloong.com.tw
4576,大銀微系統股份有限公司,大銀微系統,電機機械,台中市南屯區春社里精科中路6號,卓秀瑜,1986/4/1,108/09/04,新台幣                 10.0000元,"1,198,018,480","119,801,848",合併,每年,董事會,元大證券股份有限公司,勤業眾信聯合會計師事務所,HMC,investor@hiwinmikro.tw,http://www.hiwinmikro.tw
4581,World Known MFG(Cayman)Limited,光隆精密-KY,汽車工業,台中市大雅區雅潭路三段470號,呂皇甫,104/11/19,109/03/09,新台幣                 10.0000元,"338,990,000","33,899,000",合併,每年,股東會,富邦證券股務代理部,安侯建業聯合會計師事務所,WKG,wkg4581@wkgroup.com,www.wkgroup.com
4583,台灣精銳科技股份有限公司,台灣精銳,電機機械,台中市西屯區科園三路 10 號,張重興,1988/10/26,111/05/09,新台幣                 10.0000元,"801,713,510","80,171,351",合併,每年,董事會,兆豐證券股份有限公司股務代理部,安侯建業聯合會計師事務所,APEXDYNA,spokesman@apexdyna.com,https://www.apexdyna.com
4588,玖鼎電力資訊股份有限公司,玖鼎電力,其他電子業,新竹科學園區新竹縣寶山鄉工業東九路3-2號4樓,陳展鵠,1994/6/15,113/01/29,新台幣                 10.0000元,"428,570,000","42,857,000",個別,每年,股東會,富邦綜合證券(股)公司股務代理部,資誠聯合會計師事務所,Arch Meter,tree@archmeter.com,www.archmeter.com
4720,德淵企業股份有限公司,德淵,化學工業,新北市五股區五權六路9號,蕭向志,1965/6/28,104/06/24,新台幣                 10.0000元,"1,037,562,610","103,756,261",合併,每年,董事會,富邦綜合證券股份有限公司,勤業眾信聯合會計師事務所,TEX YEAR,rogerk@texyear.com,http://www.texyear.com
4722,國精化學股份有限公司,國精化,化學工業,高雄市永安區維新里永工五路2號,蔡有涼,1967/11/25,101/08/15,新台幣                 10.0000元,"1,000,091,590","100,009,159",合併,每年,董事會,華南永昌綜合證券股份有限公司,資誠聯合會計師事務所,QPC,ytho@qualipoly.com.tw,www.qualipoly.com.tw
4736,泰博科技股份有限公司,泰博,生技醫療業,新北市五股區五工二路127號6樓,陳朝旺,1987/5/11,112/12/22,新台幣                 10.0000元,"953,744,690","95,374,469",合併,每年,董事會,凱基證券股份有限公司,勤業眾信會計師事務所,TaiDoc,anita@taidoc.com.tw,http://www.taidoc.com.tw
4737,華廣生技股份有限公司,華廣,生技醫療業,台中市南區大慶街二段100號,黃椿木,1992/4/14,1999/12/23,新台幣                 10.0000元,"609,423,940","60,942,394",合併,每年,董事會,中國信託商業銀行代理部,安侯建業聯合會計師事務所,BIONIME,info@bionime.com,www.bionime.com
4739,康普材料科技股份有限公司,康普,化學工業,新竹縣湖口鄉文化路11號,何基丞,1981/6/16,106/09/08,新台幣                 10.0000元,"1,190,292,690","119,029,269",合併,每年,股東會,福邦證券股份有限公司股務代理部,安侯建業聯合會計師事務所,COREMAX,info@coremaxcorp.com,http://www.coremaxcorp.com
4746,台耀化學股份有限公司,台耀,生技醫療業,桃園市蘆竹區坑口里和平街36號,程正禹,1984/12/29,100/03/01,新台幣                 10.0000元,"1,202,559,630","120,255,963",合併,每年,股東會,凱基證券(股)公司股務代理部,資誠聯合會計師事務所,FRMSL,info@formosalab.com,www.formosalab.com
4755,三福化工股份有限公司,三福化,化學工業,(10405)台北市中山北路二段21號5樓,巫信弘,1992/3/17,102/11/27,新台幣                 10.0000元,"1,007,060,000","100,706,000",合併,每季,董事會,第一金證券(股)公司股務代理部,勤業眾信聯合會計師事務所,SAN FU,lfchang@sfchem.com.tw,www.sfchem.com.tw
4763,濟南大自然新材料股份有限公司,材料-KY,化學工業,台北市信義區光復南路419巷18號6樓,王克璋,103/09/25,104/11/09,新台幣                 10.0000元,"862,860,580","86,286,058",合併,每半會計年度,股東會,福邦證券股份有限公司,勤業眾信聯合會計師事務所,ACE,4763@acetek.com.cn,www.acetek.com.cn
4764,雙鍵化工股份有限公司,雙鍵,化學工業,新北市中和區中正路959號4樓,蔡茂德,1983/2/17,107/01/04,新台幣                 10.0000元,"855,420,620","85,542,062",合併,每半會計年度,董事會,元大證券股份有限公司股務代理部,勤業眾信聯合會計師事務所,DBC,ir@dbc.com.tw,http://www.dbc.com.tw/
4766,南寶樹脂化學工廠股份有限公司,南寶,化學工業,台南市西港區中山路519號,吳政賢,1952/10/2,107/11/28,新台幣                 10.0000元,"1,205,707,800","120,570,780",合併,每季,董事會,中國信託商業銀行代理部,勤業眾信聯合會計師事務所,NAN PAO,IR@nanpao.com,http://www.nanpao.com.tw
4770,上品綜合工業股份有限公司,上品,化學工業,彰化縣線西鄉線工南二路20號,侯嘉生,1970/10/19,110/12/22,新台幣                 10.0000元,"799,760,000","79,976,000",合併,每年,董事會,元大證券股份有限公司股務代理部,勤業眾信聯合會計師事務所,ASC,TEFPASS@alliedsupreme.com,https://www.alliedsupreme.com
4771,望隼科技股份有限公司,望隼,生技醫療業,苗栗縣竹南鎮公義里友義路66號3樓,黃修權,101/05/10,113/03/18,新台幣                 10.0000元,"575,117,000","57,511,700",合併,每年,股東會,凱基證券股份有限公司股務代理部,勤業眾信聯合會計師事務所,VF,ir@vizionfocus.com,https://www.vizionfocus.com/
4807,日成控股股份有限公司,日成-KY,貿易百貨,"The Grand Pavilion Commercial Centre, Oleander Way, 802 West",帕查拉蓬 拍奔順通(Phacharapon ),103/10/06,106/06/26,新台幣                 10.0000元,"383,960,320","38,396,032",合併,每年,股東會,永豐金證券股務代理部,安侯建業聯合會計師事務所,RH,rh@regaljewelrygroup.com,http://www.regaljewelrygroup.com
4904,遠傳電信股份有限公司,遠傳,通信網路業,台北市瑞光路468號5樓,徐旭東,1986/4/11,1994/8/24,新台幣                 10.0000元,"36,057,053,570","3,605,705,357",合併,每年,股東會,亞東證券股份有限公司,勤業眾信聯合會計師事務所,Far EasTone,PR@fareastone.com.tw,www.fareastone.com.tw
4906,正文科技股份有限公司,正文,通信網路業,新竹縣湖口鄉新竹工業區中華路15-1號,陳鴻文,1977/6/29,1992/6/30,新台幣                 10.0000元,"4,056,057,270","405,605,727",合併,每年,股東會,永豐金證券股份有限公司,勤業眾信聯合會計師事務所,GEMTEK,ru_lu@gemteks.com,www.gemteks.com
4912,聯德控股股份有限公司,聯德控股-KY,電子零組件業,台北市南港區園區街3號12樓之3,徐啓峰,1998/9/29,104/05/21,新台幣                 10.0000元,"621,927,750","62,192,775",合併,每季,董事會,中國信託商業銀行代理部,勤業眾信聯合會計師事務所,Lemtech-KY,contact@lemtech.com,http://www.lemtech.com
4915,致伸科技股份有限公司,致伸,電子零組件業,台北市內湖區瑞光路669號,杜家濱,1995/3/20,101/10/05,新台幣                 10.0000元,"4,629,318,240","462,931,824",合併,每年,股東會,永豐金證券股份有限公司,安侯建業聯合會計師事務所,Primax,IR@primax.com.tw,www.primax.com.tw
4916,事欣科技股份有限公司,事欣科,電腦及週邊設備業,320桃園市中壢區健行路169號4樓,廖文嘉,1990/12/27,102/11/21,新台幣                 10.0000元,"983,789,050","98,378,905",合併,每年,董事會,凱基證券股份有限公司股務代理部,勤業眾信聯合會計師事務所,PARPRO,info.pec.tw,Http://www.parpro.com
4919,新唐科技股份有限公司,新唐,半導體業,新竹科學園區研新三路4號,蘇源茂,1997/4/9,1999/9/27,新台幣                 10.0000元,"4,197,652,680","419,765,268",合併,每年,董事會,中國信託商業銀行(股)公司代理部,勤業眾信會計師事務所,NTC,InvestorRelation@nuvoton.com,www.nuvoton.com
4927,泰鼎國際股份有限公司,泰鼎-KY,電子零組件業,台北市松山區敦化北路205號5樓,王樹木,1998/10/28,104/09/08,新台幣                 10.0000元,"1,899,379,880","189,937,988",合併,每年,董事會,中國信託商業銀行股份有限公司,安侯建業聯合會計師事務所,Apex,SERVICE@apex-intl.com.tw,http://www.apex-intl.com.tw
4930,燦星網通股份有限公司,燦星網,電器電纜,台北市內湖區堤頂大道一段333號6樓,林技典,1998/11/11,1999/6/21,新台幣                 10.0000元,"800,000,000","80,000,000",合併,每年,董事會,元大證券股份有限公司,資誠聯合會計師事務所,Star  Comgistic,-,http://www.starcomgistic.com
4934,太極能源科技股份有限公司,太極,光電業,桃園市中壢區復興里中壢工業區自強一路5號,謝清福,1996/5/14,100/08/16,新台幣                 10.0000元,"2,250,000,000","225,000,000",合併,每年,董事會,元大證券股份有限公司股務代理部,勤業眾信聯合會計師事務所,Tainergy,tainergy@tainergy.com,http//www.tainergy.com
