公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
3044,健鼎科技股份有限公司,健鼎,電子零組件業,－,桃園市平鎮區平鎮工業區工業五路21號,86379707,王景春,黃樂仁,林修立,副總經理,李承易,03-419-5678,80/12/16,91/08/26,新台幣                 10.0000元,"5,256,058,980","525,605,898",0,0,合併,每年,股東會,群益金鼎證券股份有限公司,02-2702-3999,106台北市大安區敦化南路二段97號B2,勤業眾信聯合會計師事務所,陳重成,梁盛泰,Tripod,"No.21 Kuang-Yeh 5th rd., Ping-jen Industrial Park, Ping-jen DistrictTaoYuan City, Taiwan, R.O.C.",03-469-3572,alecklin@tripod-tech.com,www.tripod-tech.com,林修立,副總經理,03-419-5678,IR@tripod-tech.com,www.tripod-tech.com.tw/wordpress/利害關係人/
3045,台灣大哥大股份有限公司,台灣大,通信網路業,－,台北市信義區菸廠路88號12樓,97176270,蔡明忠,林之晨,張家麒,副總經理暨財務長,劉麗惠,(02)6638-6888,86/02/25,91/08/26,新台幣                 10.0000元,"37,232,618,110","3,723,261,811",0,0,合併,每年,股東會,富邦綜合證券股份有限公司,(02)2361-1300,台北市中正區許昌街17號11樓,勤業眾信聯合會計師事務所,陳培德,鄭淂蓁,TWM,"12F., No.88, Yanchang Rd., Xinyi Dist.Taipei,Taiwan,R.O.C.",(02)6636-8660,spokesman1@taiwanmobile.com,www.taiwanmobile.com,朱顯宜,副總經理,(02)6638-6888,IR@taiwanmobile.com,http://corp.taiwanmobile.com/social-responsibility/stakeholder-0.html
3046,建碁股份有限公司,建碁,電腦及週邊設備業,－,臺北市松山區民福里復興北路369號7樓之5,97306457,簡慧祥,王博修,陳聿修,協理,戴君容,0277101195,85/12/21,91/08/26,新台幣                 10.0000元,"784,480,130","78,448,013",0,0,合併,每年,董事會,建碁股務室,0227195000,臺北市松山區民福里復興北路369號7樓之5,安侯建業聯合會計師事務所,施威銘,張純怡,AOPEN,"F7-5, No. 369, Fuxing N. Road,Taipei city, 105, Taiwan R.O.C.",0277101187,aostock@aopen.com,www.aopen.com,陳聿修,協理,0277101195,aostock@aopen.com,https://www.aopen.com/TW_ch/about/investors/stakeholder
3047,訊舟科技股份有限公司,訊舟,通信網路業,－,台北市內湖區新湖一路278號,22164580,任冠生,任冠生,潘良榮,資深副總經理,李翰紳,(02)7739-6888,75/06/28,91/08/26,新台幣                 10.0000元,"2,173,897,170","217,389,717",0,0,合併,每年,股東會,群益金鼎證券股份有限公司,(02)2702-3999,台北市敦化南路二段97號B2,勤業眾信聯合會計師事務所,龔則立,陳致源,EDIMAX,"No. 278, Xinhu 1st Road, Neihu Dist., Taipei City, TaiwanTaipei City, Taiwan, R.O.C",(02)7739-6887,ir@edimax.com.tw,http://www.edimax.com.tw,潘良榮,資深副總經理,(02)7739-6888,ir@edimax.com.tw,http://www.edimax.com/edimax/post/post/data/edimax/tw/stakeholder/
3048,益登科技股份有限公司,益登,電子通路業,－,台北市內湖區基湖路10巷50號8樓,97099302,曾禹旖,侯靖圻,黃秀玲,協理,簡先勇,(02)2657-8811,85/07/11,91/10/01,新台幣                 10.0000元,"2,698,297,940","269,829,794","25,000,000",0,合併,每年,股東會,群益金鼎證券股份有限公司,(02)2702-3999,台北市大安區敦化南路2段97號B2,勤業眾信聯合會計師事務所,鄭欽宗,邱盟捷,EDOM,"8F,No.50,Lane 10,Kee Hu RoadNei Hu Taipei(114),Taiwan,R.O.C.",(02)8797-7320,public@edomtech.com,https://www.edomtech.com,黃秀玲,協理,(02)2657-8811,IR@edomtech.com,https://www.edomtech.com/tw/inverstor/
3049,精金科技股份有限公司,精金,光電業,－,南部科學園區台南市善化區北園一路7號,70750217,馬維欣,馬維欣,張源傑,處長,葉俊傑處長,06-5053959,88/09/18,91/09/27,新台幣                 10.0000元,"8,020,105,290","802,010,529",0,0,合併,每半會計年度,董事會,精金科技(股)公司股務辦事處,(02)2790-5885,11469台北市內湖區行善路398號8樓,資誠聯合會計師事務所,廖福銘,林永智,HannsTouch,"No.7, Beiyuan 1st Rd., Tainan Science Park,Shanhua Dist.,Tainan City 74149, Taiwan (R.O.C.)",06-5052308,HTS_IR@hannstouch.com,https://www.hannstouch.com/tw,顏玉華,資深管理師,(02)5555-3377,HTS_IR@hannstouch.com,https://www.hannstouch.com/tw
3050,鈺德科技股份有限公司,鈺德,光電業,－,桃園市龜山區華亞二路222號,84785413,葉垂景,羅宜富,羅宜富,總經理,賴淑萍,03-3961111,83/05/19,91/10/29,新台幣                 10.0000元,"1,549,844,500","154,984,450",0,0,合併,每年,董事會,群益金鼎證券股份有限公司,02-27023999,10601台北市敦化南路二段97號B2,安永聯合會計師事務所,徐榮煌,邱琬茹,U-TECH,"No. 222, Hwa-Ya 2 Rd., Kuei Shan District,Tao Yuan City, Taiwan, 333 R.O.C",03-3185240,shareholder@utechmedia.com.tw,http://www.utechmedia.com.tw,羅宜富,總經理,03-3961111,shareholder@utechmedia.com.tw,http://www.utechmedia.com.tw/content/d/d3-2.asp
3051,力特光電科技股份有限公司,力特,光電業,－,桃園市平鎮區平東路659巷37號,16439169,趙寄蓉,趙輝生,趙寄蓉,董事長,馬仁強,03-4606677,87/03/03,91/10/28,新台幣                 10.0000元,"1,700,000,000","170,000,000","30,363,958",0,合併,每年,股東會,群益金鼎證券股份有限公司,(02)2702-3999,台北市敦化南路二段97號地下二樓,正風聯合會計師事務所,吳欣亮,周銀來,Optimax,"No. 37, Lane 659, Ping-Dong Rd.,Ping Chen, Taoyuan, Taiwan, R.O.C.",03-4604549,optimax@optimax.com.tw,http://www.optimax.com.tw,馬仁強,協理,(03)4606677,johnny@optimax.com.tw,http://www. optimax.com.tw
3052,夆典科技開發股份有限公司,夆典,建材營造,－,新北市中和區新民街112號4樓,20730758,郭國華,郭國華,吳秀玲,財務會計部處長,黃傑,2223-4099,65/08/09,84/11/25,新台幣                 10.0000元,"2,306,723,250","230,672,325",0,0,合併,每年,股東會,元大證券股份有限公司,02-2586-5859,台北市承德路三段210號B1,資誠聯合會計師事務所,廖福銘,陳晉昌,APEX,"4F, NO.112, SHIN-MIN ST, CHUNGHO CITY,TAIPEI,TAIWAN,R.O.C.",2223-3660,Yvonne@apexgrp.com.tw,www.apexgrp.com.tw,吳秀玲,財務會計部處長,2223-4099,Yvonne@apexgrp.com.tw,http://www.apexgrp.com.tw/investor/investor_06.html
3054,立萬利創新股份有限公司,立萬利,食品工業,－,台北巿內湖區潭美街537號9樓,86143822,陳立青,陳立青,林婉菁,財會主管,陳立青,02-82213985,80/06/14,91/11/18,新台幣                 10.0000元,"834,110,410","83,411,041",0,0,合併,每半會計年度,董事會,元大證券股份有限公司股務代理部,2586-3117,台北市大同區承德路三段210號B1,資誠聯合會計師事務所,于智帆,黃世鈞,LIWANLI,"9F, No.537, Tan mei  Rd.,Nei Hu  Dist.,  Taipei City 114",02-82272837,spokesman@liwanli.com.tw,www.liwanli.com.tw,林婉菁,財會部處長,8221-3985#16888,spokesman@liwanli.com.tw,http://www.liwanli.com.tw/tw/shareholders/
3055,蔚華科技股份有限公司,蔚華科,電子通路業,－,新竹市水源街95號,22729784,秦家騏,楊燿州,倪嫈琪,特別助理,陳聖毅,03-5738099,76/12/11,91/12/12,新台幣                 10.0000元,"1,149,749,180","114,974,918","16,300,000",0,合併,每年,股東會,群益金鼎證券股份有限公司,(02)27023999,台北市大安區敦化南路二段97號B2,大中國際聯合會計師事務所,林寬照,溫明郁,Spirox Corp.,"No. 95, Shuiyuan St.,Hsinchu 30069, Taiwan",03-5735185,noelle_ni@spirox.com,www.spirox.com.tw,倪嫈琪,特別助理,03-5738099,noelle_ni@spirox.com,www.spirox.com.tw
3056,富華創新股份有限公司,富華新,建材營造,－,新竹縣竹北市福興路875號3樓,16264908,劉偉如,蔡晉榮,黃中信,法務經理,洪梅齡,04-2302-6018,86/11/10,92/03/03,新台幣                 10.0000元,"3,422,756,780","342,275,678",0,0,合併,每年,董事會,統一綜合證券(股)公司,02-2746-3797,105臺北市松山區東興路8號地下一樓,勤業眾信聯合會計師事務所,吳麗冬,曾棟鋆,Fu Hua,"3F., No.875, Fuxing Rd., Zhubei CityHsinchu County 302, Taiwan (R.O.C.)",04-2302-6019,service@zongtai.com.tw,https://zte.zongtai.com.tw/,黃中信,法務經理,070-1010-5737,kb0451@zongtai.com.tw,https://zte.zongtai.com.tw/investors/stakeholder
3057,喬鼎資訊股份有限公司,喬鼎,電腦及週邊設備業,－,新竹科學園區工業東四路二十一號七樓,22099738,李志恩,李志恩,朱惠玲,法務經理,黃文標,(03)578-2395,80/02/27,91/12/18,新台幣                 10.0000元,"926,786,680","92,678,668","8,439,860",0,合併,每年,董事會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,林心彤,蔡美貞,Promise,"7F, NO. 21, Industry E. Rd. IV,SBIP, Hsin-Chu, Taiwan",(03)578-2390,IR@tw.promise.com,https://www.promise.com/tw,陳若菡,財務主管,(03)578-2395,IR@tw.promise.com,https://www.promise.com/tw/Stakeholder
3058,立德電子股份有限公司,立德,電子零組件業,－,新北市新店區寶橋路235巷138號8樓,38019280,包忠詒,包效禹,吳敏娟,資深協理,昌志燦,(02)8195-3058,59/03/04,91/12/09,新台幣                 10.0000元,"2,023,627,790","202,362,779","7,786,428",0,合併,每年,董事會,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,廖婉怡,謝建新,LEI,"8F., No. 138, Lane 235, Baoqiao Rd.,　　Xindian Dist.,New Tapei City ,Taiwan",(02)8912-1157,christine.wu@l-e-i.com,www.lei.com.tw,吳敏娟,資深協理,(02)8195-3058,christine.wu@l-e-i.com,http://www.lei.com.tw/tw/relations/index.aspx
3059,華晶科技股份有限公司,華晶科,光電業,－,新竹市科學園區力行路12號,97307625,夏汝文,高楨輝,陳矢學,財務助理副總經理,陳婉莉,03-5784567,85/12/24,91/12/24,新台幣                 10.0000元,"2,788,000,250","278,800,025",0,0,合併,每年,董事會,永豐金證券股份有限公司,02-2381-6288,台北市中正區博愛路17號3樓,資誠聯合會計師事務所,謝智政,江采燕,Altek,"No.12, Li-Hsin Road, HsinchuScience Park, Taiwan",03-5781155,spokesman@altek.com.tw,www.altek.com.tw,陳矢學,財務助理副總經理,02-87516620,spokesman@altek.com.tw,www.altek.com.tw
3060,銘異科技股份有限公司,銘異,電腦及週邊設備業,－,桃園市龜山區萬壽路1段492-1號10樓之1,30897480,謝錦興,謝錦興,孫德文,財務管理處資深協理,邱逸瑜,(02)82001008,68/10/03,92/04/21,新台幣                 10.0000元,"1,375,631,900","137,563,190",0,0,合併,每年,股東會,元大證券股份有限公司,(02)25865859,台北市大同區承德路三段210號B1,安侯建業聯合會計師事務所,余聖河,鄭安志,MIN AIK,"10F-1, No.492-1, Sec. 1, Wanshou Rd., Guishan Dist.,Taoyuan City 333,  Taiwan (R.O.C.)",(02)82001012,joan.chiu@minaik.com.tw,http://www.minaik.com.tw,孫德文,財務管理處資深協理,(02)82001008,investor@minaik.com.tw,http://www.minaik.com.tw/ch/contact_01.aspx
3062,建漢科技股份有限公司,建漢,通信網路業,－,新竹科學園區新竹縣寶山鄉園區三路99號,16594892,李廣益,李廣益,郭文玲,發言人,黃振庭,03-5777777,87/06/10,92/07/28,新台幣                 10.0000元,"3,302,354,180","330,235,418",0,0,合併,每年,董事會,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,林柏全,徐永堅,CyberTAN,"No.99,PARK AVE.3,Science-based Industrial Park,Hsinchu,　　Taiwan308,R.O.C.",03-5777788,ir@cybertan.com.tw,www.cybertan.com.tw,郭文玲,發言人,03-5777777,ir@cybertan.com.tw,https://www.cybertan.com.tw/public/tw/about-06
3090,日電貿股份有限公司,日電貿,電子零組件業,－,新北市新店區中正路四維巷一弄四號一樓,84116878,周煒凌,于耀國,于耀國,總經理,賴南君,(02)2219-0505,82/01/04,96/12/31,新台幣                 10.0000元,"2,126,571,500","212,657,150","30,000,000",0,合併,每年,董事會,元大證券(股)公司股務代理部,(02)2586-5859,台北市大同區承德路三段210號地下一樓,勤業眾信聯合會計師事務所,邵志明,翁雅玲,NDB,"1F., No.4, Aly. 1, Siwei Ln., Zhongzheng Rd., Xindian Dist.,New Taipei City 231622, Taiwan, R.O.C",(02)2219-1010,stock@ndb.com.tw,www.ndb.com.tw,賴南君,副總經理,(02)2219-0505,deputy-spokesman@ndb-group.com,www.ndb.com.tw/利害關係人專區/
3092,鴻碩精密電工股份有限公司,鴻碩,電子零組件業,－,台北市內湖區行愛路169號,86318408,張利榮,魯憶萱,魯憶萱,總經理,徐國晃,2792-8558,80/12/12,110/05/13,新台幣                 10.0000元,"1,065,520,300","106,552,030",0,0,合併,每年,董事會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,林雅慧,阮呂曼玉,HOTRON,"No.169,Xing'ai Rd., Neihu Dist.,Taipei City 114067, Taiwan, R.O.C",2792-9768,jenny_wu@hotron-ind.com,http://www.hotron-ind.com/,魯憶萱,總經理,2792-8558#166,robert_lu@hotron-ind.com,http://www.hotron-ind.com/
3094,聯傑國際股份有限公司,聯傑,半導體業,－,新竹科學園區力行六路6號,84149759,郝挺,陳念台,楊春俊,財務長,邱貴鳳,03-5798797,85/08/16,96/08/06,新台幣                 10.0000元,"831,170,890","83,117,089",0,0,合併,每年,股東會,富邦綜合證券股份有限公司,02-2361-1300,台北市許昌街17號2樓,資誠聯合會計師事務所,林佳鴻,蕭春鴛,DAVICOM,"NO.6 Li-Hsin Rd. VI, Science-  ParkHsin-Chu, Taiwan, R.O.C.",03-6232797,investor@davicom.com.tw,http://www.davicom.com.tw,楊春俊,財務長,03-5798797 #8598,james_yang@davicom.com.tw,http://tw.davicom.com.tw/page1.aspx?no=280160
3130,一零四資訊科技股份有限公司,一零四,數位雲端,－,新北市新店區寶中路119-1號10樓,84598349,楊基寬,黃于純,黃于純,總經理,洪彬芳,(02)2912-6104,82/10/30,95/02/17,新台幣                 10.0000元,"331,907,000","33,190,700",0,0,合併,每年,股東會,富邦綜合證券(股)公司股務代理部,(02)2361-1300,台北市中正區許昌街17號11樓,安侯建業聯合會計師事務所,江家齊,關春修,104,"10F, No.119-1, Baozhong Rd., Xindian Dist.,New Taipei City, Taiwan, R.O.C.",(02)29126021,IR@104.com.tw,https://corp.104.com.tw/,洪彬芳,財務長,(02)2912-6104,IR@104.com.tw,https://corp.104.com.tw/indexdda3.html?m=article&mid=102
3138,耀登科技股份有限公司,耀登,通信網路業,－,(334)桃園市八德區和平路772巷19號,23573774,張玉斌,張玉斌,溫文聖,副總經理,張玉斌,03-3631901,79/02/10,109/12/11,新台幣                 10.0000元,"502,933,630","50,293,363",0,0,合併,每年,董事會,國票綜合證券股務代理部,(02)2528-8988,台北市松山區南京東路五段188號15樓,安侯建業聯合會計師事務所,吳佳翰,吳仲舜,Auden,"NO. 19,Lane 772, Heping Road., Bade District,Taoyuan City,Taiwan,R.O.C.",03-3660619,IR@auden.com.tw,www.auden.com.tw,溫文聖,副總經理,03-3631901,sam.wen@auden.com.tw,www.auden.com.tw
3149,正達國際光電股份有限公司,正達,光電業,－,36647苗栗縣銅鑼鄉中興工業區中興路99號,97049373,鍾志明,鍾志明,邱火生,副總,吳泰(北+一),037-236988,85/06/27,100/11/23,新台幣                 10.0000元,"1,446,056,040","144,605,604","12,101,226",0,合併,每半會計年度,董事會,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,曾國禓,池世欽,G-TECH,"NO.99, CHUNG HSIN RD., TONGLUO SHIANGMIAOLI  COUNTY ,TAIWAN(R.O.C)",037-236929,ir@gtoc.com.tw,www.gtoc.com.tw,吳泰(北+一),財務長,037-236988,ir@gtoc.com.tw,http://www.gtoc.com.tw/webc/html/csr/03.aspx?nav=2
3164,景岳生物科技股份有限公司,景岳,生技醫療業,－,台南科學工業園區台南市善化區南科七路八號,12715847,陳根德,陳昱瑾,葉天佑,協理,陳昱瑾,06-5052151,89/12/06,99/03/22,新台幣                 10.0000元,"865,113,640","86,511,364",0,0,合併,每年,董事會,永豐金證券股份有限公司,(02)2381-6288,台北市博愛路17號3樓,安侯建業聯合會計師事務所,蘇彥達,許振隆,GenMont,"NO.8, NAN-KE 7TH RD., SHANHUA DIST,TAINAN SCIENCE-BASED INDUSTRUAL PARK,Tainan  City ,Taiwan  ,R.O.C.",06-5052152,jessica@genmont.com.tw,www.genmont.com.tw,葉天佑,財務行政處協理,06-5052151,alvin@genmont.com.tw,http://www.genmont.com.tw/investor/
3167,大量科技股份有限公司,大量,電機機械,－,(334) 桃園市八德區豐田路68號,43938484,王作京,簡禎祈,張家齊,財務主管,黃麗芳,03-3686368,69/12/26,102/10/21,新台幣                 10.0000元,"825,001,400","82,500,140",0,0,合併,每年,董事會,凱基證券股份有限公司股務代理部,02-23892999,臺北市重慶南路一段2號5樓,安永聯合會計師事務所,張志銘,羅筱靖,TA LIANG,"No. 68, Fengtian Rd., Bade Dist.Taoyuan City, Taiwan (R.O.C.)",03-3685811,yulien_89@tlhome.com.tw,http://www.taliang.com,張家齊,財務主管,03-3688552,yulien_89@tlhome.com.tw,http://www.taliang.com
3168,眾福科技股份有限公司,眾福科,光電業,－,(221)新北市汐止區新台五路一段93號30F,16274722,黃漢州,俞思平,黃昭維,副總經理,顏正勤,02-26976808,86/11/22,113/03/26,新台幣                 10.0000元,"780,996,490","78,099,649",0,0,合併,每年,董事會,富邦綜合證券股份有限公司,02-2361-1300,臺北市中正區許昌街17號11樓,勤業眾信聯合會計師事務所,邵志明,黃國寧,DATA IMAGE,"30F., No.93, Sec. 1, Xintai 5th Rd., Xizhi Dist., New Taipei City 221,  TaiwanNew Taipei City,Taiwan",02-26975808,VIC@dataimagecorp.com,www.dataimage.com.tw,黃昭維,副總經理,02-26976808#6116,Vic@dataimagecorp.com,不適用
3189,景碩科技股份有限公司,景碩,半導體業,－,桃園市新屋區中華路1245號,70785139,廖賜政,陳河旭,穆顯爵,資深專案處長,劉素真,(03)4871919,89/09/11,93/11/01,新台幣                 10.0000元,"4,544,230,600","454,423,060",0,0,合併,每年,董事會,凱基證券股份有限公司,(02)23892999,台北市重慶南路一段2號5樓,安永聯合會計師事務所,張志銘,陳國帥,KINSUS,"No.1245, Junghua Rd., Shin-Wu  Dist.,Taoyuan,Taiwan, R.O.C.",(03)4871920,jackmu@kinsus.com.tw,www.kinsus.com.tw,穆顯爵,資深專案處長,(03)4871919#26660,jackmu@kinsus.com.tw,www.kinsus.com.tw
3209,全科科技股份有限公司,全科,電子通路業,－,台北市內湖區瑞光路360號9樓,86027892,吳堉文,謝宏昌,謝宏昌,總經理,王敏慧,02-26275859,80/04/15,97/11/26,新台幣                 10.0000元,"2,322,643,050","232,264,305",0,0,合併,每年,董事會,凱基證券股份有限公司,02-23892999,台北市重慶南路一段2號5樓,勤業眾信聯合會計師事務所,劉明賢,邱盟捷,ALLTEK,"9F, NO. 360, Ruei Guang Rd., Neihu,Taipei, Taiwan, 114, R.O.C.",02-26275869,business@alltek.com,http://www.alltek.com,謝宏昌,發言人,+886-2-2627-5859,ir@alltek.com,http://www.alltek.com/relationship.php
3229,晟鈦股份有限公司,晟鈦,電子零組件業,－,新北市新莊區瓊林南路305巷2號,22570840,莊明理,劉文禎,劉文禎,總經理,邱懷青,22052032,76/07/28,98/12/31,新台幣                 10.0000元,"642,630,000","64,263,000","43,350,507",0,合併,每年,股東會,永豐金證券(股)公司股務代理部,(02)2381-6288,台北市中正區博愛路17號3樓,資誠聯合會計師事務所,林永智,王菘澤,CHEER TIME,"No.2, Ln. 305, Cyonglin S. Rd. Sinjhuang Dist.New Taipei City,Taiwan(R.O.C)",22053346,investor@cheer-time.com.tw,http://www.cheer-time.com.tw/,邱懷青,財務長,22052032,claire.chiu@cheer-time.com.tw,http://investor.cheer-time.com.tw/
